Date,Headline,URL
2 DAYS AGO,Apple (AAPL) Q1 Earnings and Revenues Surpass Estimates,https://www.nasdaq.com/articles/apple-aapl-q1-earnings-and-revenues-surpass-estimates
2 DAYS AGO,Checkmate! Buying Qualcomm Stock Is a Winning Move in 2024.,https://www.nasdaq.com/articles/checkmate-buying-qualcomm-stock-is-a-winning-move-in-2024.
2 DAYS AGO,MORNING BID ASIA-Rocky week to end on tech-led bounce,https://www.nasdaq.com/articles/morning-bid-asia-rocky-week-to-end-on-tech-led-bounce
2 DAYS AGO,AAPL Stock Outlook 2024: Can Apple Outsmart Microsoft?,https://www.nasdaq.com/articles/aapl-stock-outlook-2024%3A-can-apple-outsmart-microsoft
2 DAYS AGO,Top Stocks to Buy After Earnings in a Week Highlighted by Tech,https://www.nasdaq.com/articles/top-stocks-to-buy-after-earnings-in-a-week-highlighted-by-tech
2 DAYS AGO,"US STOCKS-Wall Street ends higher; earnings, jobs report in focus",https://www.nasdaq.com/articles/us-stocks-wall-street-ends-higher-earnings-jobs-report-in-focus
2 DAYS AGO,"Wall Street ends higher; earnings, jobs report in focus",https://www.nasdaq.com/articles/wall-street-ends-higher-earnings-jobs-report-in-focus
2 DAYS AGO,"Apple quarterly profit, revenue top Wall Street targets but China lags",https://www.nasdaq.com/articles/apple-quarterly-profit-revenue-top-wall-street-targets-but-china-lags
2 DAYS AGO,"Apple China sales lag overshadows quarterly profit, revenue beats",https://www.nasdaq.com/articles/apple-china-sales-lag-overshadows-quarterly-profit-revenue-beats
2 DAYS AGO,"After Hours Most Active for Feb 1, 2024 : AMZN, SQQQ, META, RTX, HBAN, PFE, OPEN, AAPL, T, CFG, NYCB, BAC",https://www.nasdaq.com/articles/after-hours-most-active-for-feb-1-2024-%3A-amzn-sqqq-meta-rtx-hban-pfe-open-aapl-t-cfg-nycb
2 DAYS AGO,US STOCKS-Wall St rebounds from Fed-driven selloff; Big Tech earnings in view,https://www.nasdaq.com/articles/us-stocks-wall-st-rebounds-from-fed-driven-selloff-big-tech-earnings-in-view
2 DAYS AGO,"After-Hours Earnings Report for February 1, 2024 : AAPL, AMZN, META, MCHP, TEAM, HIG, DECK, LPLA, CLX, HOLX, GEN, OTEX",https://www.nasdaq.com/articles/after-hours-earnings-report-for-february-1-2024-%3A-aapl-amzn-meta-mchp-team-hig-deck-lpla
2 DAYS AGO,Wall St gains ground after Fed-driven selloff; Big Tech earnings in focus,https://www.nasdaq.com/articles/wall-st-gains-ground-after-fed-driven-selloff-big-tech-earnings-in-focus
2 DAYS AGO,US STOCKS-Wall St gains ground after Fed-driven selloff; Big Tech earnings in focus,https://www.nasdaq.com/articles/us-stocks-wall-st-gains-ground-after-fed-driven-selloff-big-tech-earnings-in-focus
2 DAYS AGO,The Road to a Trillion: 3 Stocks Next in Line for the Mega Milestone,https://www.nasdaq.com/articles/the-road-to-a-trillion%3A-3-stocks-next-in-line-for-the-mega-milestone
2 DAYS AGO,"2 Massive Growth Stocks That Turned $5,000 Into More Than $1 Million in 20 Years",https://www.nasdaq.com/articles/2-massive-growth-stocks-that-turned-%245000-into-more-than-%241-million-in-20-years
2 DAYS AGO,AAPL Stock Analysis 2024: A Sour Bite or a Sweet Deal?,https://www.nasdaq.com/articles/aapl-stock-analysis-2024%3A-a-sour-bite-or-a-sweet-deal
2 DAYS AGO,Jobless Claims Increased More Than Expected,https://www.nasdaq.com/articles/jobless-claims-increased-more-than-expected-1
2 DAYS AGO,CANADA STOCKS-TSX rises as materials stocks gain,https://www.nasdaq.com/articles/canada-stocks-tsx-rises-as-materials-stocks-gain
2 DAYS AGO,"Jobless Claims & Productivity Leap Higher; CAH, IP, HON Report",https://www.nasdaq.com/articles/jobless-claims-productivity-leap-higher-cah-ip-hon-report
2 DAYS AGO,Magnificent Seven Earnings Contributions Can't Be Denied,https://www.nasdaq.com/articles/magnificent-seven-earnings-contributions-cant-be-denied
2 DAYS AGO,"Tata, Pegatron in partnership talks for iPhone assembly in India's Tamil Nadu - sources",https://www.nasdaq.com/articles/tata-pegatron-in-partnership-talks-for-iphone-assembly-in-indias-tamil-nadu-sources
2 DAYS AGO,"Stock Market News for Feb 1, 2024",https://www.nasdaq.com/articles/stock-market-news-for-feb-1-2024
2 DAYS AGO,"US STOCKS-S&P 500, Nasdaq eye higher open after Fed-driven selloff",https://www.nasdaq.com/articles/us-stocks-sp-500-nasdaq-eye-higher-open-after-fed-driven-selloff
2 DAYS AGO,"Zacks Earnings Trends Highlights: Microsoft, Alphabet, Tesla, Amazon, Meta and Apple",https://www.nasdaq.com/articles/zacks-earnings-trends-highlights%3A-microsoft-alphabet-tesla-amazon-meta-and-apple
2 DAYS AGO,"Pre-Market Most Active for Feb 1, 2024 : SQQQ, TQQQ, NIO, PFE, T, AAPL, PINS, SOFI, TSLA, MNST, NYCB, CCL",https://www.nasdaq.com/articles/pre-market-most-active-for-feb-1-2024-%3A-sqqq-tqqq-nio-pfe-t-aapl-pins-sofi-tsla-mnst-nycb
2 DAYS AGO,Time for Value ETFs as March Rate Cut Unlikely?,https://www.nasdaq.com/articles/time-for-value-etfs-as-march-rate-cut-unlikely
2 DAYS AGO,Guru Fundamental Report for AAPL,https://www.nasdaq.com/articles/guru-fundamental-report-for-aapl-41
2 DAYS AGO,"Daily Markets: Powell Signals No-Go in March; Apple, Amazon Earnings",https://www.nasdaq.com/articles/daily-markets-powell-signals-no-go-in-march-apple-amazon-earnings
2 DAYS AGO,CANADA STOCKS-TSX futures gain as oil prices edge higher,https://www.nasdaq.com/articles/canada-stocks-tsx-futures-gain-as-oil-prices-edge-higher
2 DAYS AGO,Stocks Climb Before the Open as Investors Await U.S. Economic Data and More Big Tech Earnings,https://www.nasdaq.com/articles/stocks-climb-before-the-open-as-investors-await-u.s.-economic-data-and-more-big-tech
2 DAYS AGO,Futures climb following Wall St selloff after Fed holds rates steady,https://www.nasdaq.com/articles/futures-climb-following-wall-st-selloff-after-fed-holds-rates-steady-0
2 DAYS AGO,Stocks Rise Before the Open as Investors Await U.S. Economic Data and More Big Tech Earnings,https://www.nasdaq.com/articles/stocks-rise-before-the-open-as-investors-await-u.s.-economic-data-and-more-big-tech
2 DAYS AGO,1 Multi-Cap Mutual Fund With Over 10% Upside Potential,https://www.nasdaq.com/articles/1-multi-cap-mutual-fund-with-over-10-upside-potential
2 DAYS AGO,US STOCKS-Futures climb following Wall St selloff after Fed holds rates steady,https://www.nasdaq.com/articles/us-stocks-futures-climb-following-wall-st-selloff-after-fed-holds-rates-steady
2 DAYS AGO,Should WisdomTree U.S. LargeCap Dividend ETF (DLN) Be on Your Investing Radar?,https://www.nasdaq.com/articles/should-wisdomtree-u.s.-largecap-dividend-etf-dln-be-on-your-investing-radar-11
2 DAYS AGO,Apple Q1 24 Earnings Conference Call At 5:00 PM ET,https://www.nasdaq.com/articles/apple-q1-24-earnings-conference-call-at-5%3A00-pm-et
2 DAYS AGO,GLOBAL MARKETS-Wall Street selloff leaves Europe woozy ahead of BOE,https://www.nasdaq.com/articles/global-markets-wall-street-selloff-leaves-europe-woozy-ahead-of-boe
3 DAYS AGO,"GLOBAL MARKETS-Asia weathers Fed fallout, bonds still banking on rate cuts",https://www.nasdaq.com/articles/global-markets-asia-weathers-fed-fallout-bonds-still-banking-on-rate-cuts
3 DAYS AGO,"MORNING BID EUROPE-For markets, a Fed delay means more in May",https://www.nasdaq.com/articles/morning-bid-europe-for-markets-a-fed-delay-means-more-in-may
3 DAYS AGO,"GLOBAL MARKETS-Asia ponders Fed fallout, bonds still bullish on rate cuts",https://www.nasdaq.com/articles/global-markets-asia-ponders-fed-fallout-bonds-still-bullish-on-rate-cuts
3 DAYS AGO,Q4 Earnings: Tech Flexes Strong Growth,https://www.nasdaq.com/articles/q4-earnings%3A-tech-flexes-strong-growth
3 DAYS AGO,3 Stocks Set to Build Your Wealth Fast in 2024,https://www.nasdaq.com/articles/3-stocks-set-to-build-your-wealth-fast-in-2024
3 DAYS AGO,"Powell Dubious on March Cut, Markets Slide",https://www.nasdaq.com/articles/powell-dubious-on-march-cut-markets-slide
3 DAYS AGO,"After Hours Most Active for Jan 31, 2024 : WBA, AAPL, EIX, FAST, CIFR, XEL, PACB, WEC, PFE, T, KVUE, BBY",https://www.nasdaq.com/articles/after-hours-most-active-for-jan-31-2024-%3A-wba-aapl-eix-fast-cifr-xel-pacb-wec-pfe-t-kvue
3 DAYS AGO,"Qualcomm forecasts quarterly profit above estimates, shares rise",https://www.nasdaq.com/articles/qualcomm-forecasts-quarterly-profit-above-estimates-shares-rise
3 DAYS AGO,Qualcomm forecasts quarterly profit above estimates,https://www.nasdaq.com/articles/qualcomm-forecasts-quarterly-profit-above-estimates
3 DAYS AGO,Apple's IOS 18 Software Update Reportedly 'Biggest' In Company's History,https://www.nasdaq.com/articles/apples-ios-18-software-update-reportedly-biggest-in-companys-history
3 DAYS AGO,Meta Q4 Earnings Preview: Does Zuckerberg Have a Plan to Take META Stock Higher?,https://www.nasdaq.com/articles/meta-q4-earnings-preview%3A-does-zuckerberg-have-a-plan-to-take-meta-stock-higher
3 DAYS AGO,This Week's Must-See Earnings Charts,https://www.nasdaq.com/articles/this-weeks-must-see-earnings-charts-1
3 DAYS AGO,"IVW, DWAT: Big ETF Outflows",https://www.nasdaq.com/articles/ivw-dwat%3A-big-etf-outflows
3 DAYS AGO,Nasdaq sinks to 1-week low on Alphabet disappointment; Fed verdict in focus,https://www.nasdaq.com/articles/nasdaq-sinks-to-1-week-low-on-alphabet-disappointment-fed-verdict-in-focus
3 DAYS AGO,A Massive Problem With Apple Stock Today,https://www.nasdaq.com/articles/a-massive-problem-with-apple-stock-today
3 DAYS AGO,Alphabet Stock Is Down Today. Now Is the Time to Buy,https://www.nasdaq.com/articles/alphabet-stock-is-down-today.-now-is-the-time-to-buy
3 DAYS AGO,"Dow Movers: CSCO, BA",https://www.nasdaq.com/articles/dow-movers%3A-csco-ba
3 DAYS AGO,The 7 Best Blue-Chip Stocks to Invest In for Big Gains in 2024,https://www.nasdaq.com/articles/the-7-best-blue-chip-stocks-to-invest-in-for-big-gains-in-2024
3 DAYS AGO,Wistron Corp to set up laptop making unit in India's Karnataka for $181 million,https://www.nasdaq.com/articles/wistron-corp-to-set-up-laptop-making-unit-in-indias-karnataka-for-%24181-million
3 DAYS AGO,"Warren Buffett-Led Berkshire Hathaway's $371 Billion Portfolio Owns 51 Stocks, but Over 80% Is Invested in These Sensational 6",https://www.nasdaq.com/articles/warren-buffett-led-berkshire-hathaways-%24371-billion-portfolio-owns-51-stocks-but-over-80
3 DAYS AGO,US STOCKS-Nasdaq sinks to 1-week low on Alphabet disappointment; Fed verdict in focus,https://www.nasdaq.com/articles/us-stocks-nasdaq-sinks-to-1-week-low-on-alphabet-disappointment-fed-verdict-in-focus
3 DAYS AGO,A Bull Market Is Here. 3 Top Stocks to Buy Like There's No Tomorrow,https://www.nasdaq.com/articles/a-bull-market-is-here.-3-top-stocks-to-buy-like-theres-no-tomorrow
3 DAYS AGO,"The Zacks Analyst Blog Highlights Apple, Visa, Novo Nordisk, PepsiCo and CrowdStrike Holdings",https://www.nasdaq.com/articles/the-zacks-analyst-blog-highlights-apple-visa-novo-nordisk-pepsico-and-crowdstrike-holdings
3 DAYS AGO,US STOCKS-Nasdaq set to open lower as tech giants disappoint; Fed verdict in focus,https://www.nasdaq.com/articles/us-stocks-nasdaq-set-to-open-lower-as-tech-giants-disappoint-fed-verdict-in-focus
3 DAYS AGO,"Dan Ives Called Tesla's Latest Earnings a ""Train Wreck"": Here's His List of Recommendations to Turn the Company Around",https://www.nasdaq.com/articles/dan-ives-called-teslas-latest-earnings-a-train-wreck%3A-heres-his-list-of-recommendations-to
3 DAYS AGO,4 Reasons to Buy Apple Stock Like There's No Tomorrow,https://www.nasdaq.com/articles/4-reasons-to-buy-apple-stock-like-theres-no-tomorrow
3 DAYS AGO,AAPL Factor-Based Stock Analysis,https://www.nasdaq.com/articles/aapl-factor-based-stock-analysis-19
3 DAYS AGO,Gen Digital (GEN) to Report Q3 Earnings: What's in the Cards?,https://www.nasdaq.com/articles/gen-digital-gen-to-report-q3-earnings%3A-whats-in-the-cards
3 DAYS AGO,"Investors punish Microsoft, Alphabet as AI returns fall short of lofty expectations",https://www.nasdaq.com/articles/investors-punish-microsoft-alphabet-as-ai-returns-fall-short-of-lofty-expectations
3 DAYS AGO,Is AGNC Investment the Best Dividend Stock for You?,https://www.nasdaq.com/articles/is-agnc-investment-the-best-dividend-stock-for-you-1
3 DAYS AGO,"Nasdaq futures sink as Alphabet, Microsoft disappoint; Fed decision in focus",https://www.nasdaq.com/articles/nasdaq-futures-sink-as-alphabet-microsoft-disappoint-fed-decision-in-focus
3 DAYS AGO,"US STOCKS-Nasdaq futures sink as Alphabet, Microsoft disappoint; Fed decision in focus",https://www.nasdaq.com/articles/us-stocks-nasdaq-futures-sink-as-alphabet-microsoft-disappoint-fed-decision-in-focus
3 DAYS AGO,"PREVIEW-Apple set for modest iPhone sales growth, China worries remain",https://www.nasdaq.com/articles/preview-apple-set-for-modest-iphone-sales-growth-china-worries-remain
3 DAYS AGO,"Warren Buffett Has $177 Billion Invested in These ""Magnificent Seven"" Stocks. Here's Which 1 Could Soar the Most in 2024.",https://www.nasdaq.com/articles/warren-buffett-has-%24177-billion-invested-in-these-magnificent-seven-stocks.-heres-which-1
3 DAYS AGO,"Microsoft Surpasses Apple and Exceeds $3 Trillion Market Cap, but Which Is the Better Buy Today?",https://www.nasdaq.com/articles/microsoft-surpasses-apple-and-exceeds-%243-trillion-market-cap-but-which-is-the-better-buy
3 DAYS AGO,Will Amazon Be Worth More Than Apple by 2030?,https://www.nasdaq.com/articles/will-amazon-be-worth-more-than-apple-by-2030
4 DAYS AGO,"Taiwan Q4 preliminary GDP beats forecast, 2023 growth at 1.4%",https://www.nasdaq.com/articles/taiwan-q4-preliminary-gdp-beats-forecast-2023-growth-at-1.4
4 DAYS AGO,"India cuts import duty for some phone parts to 10% in boost for Apple, Xiaomi",https://www.nasdaq.com/articles/india-cuts-import-duty-for-some-phone-parts-to-10-in-boost-for-apple-xiaomi
4 DAYS AGO,AI companies lose $190 billion in market cap after Alphabet and Microsoft report,https://www.nasdaq.com/articles/ai-companies-lose-%24190-billion-in-market-cap-after-alphabet-and-microsoft-report
4 DAYS AGO,Brian's Big Idea on Big Caps,https://www.nasdaq.com/articles/brians-big-idea-on-big-caps
4 DAYS AGO,"Top Stock Reports for Apple, Visa & Novo Nordisk",https://www.nasdaq.com/articles/top-stock-reports-for-apple-visa-novo-nordisk
4 DAYS AGO,Dow Adds Triple Digits for 4th-Straight Record Close,https://www.nasdaq.com/articles/dow-adds-triple-digits-for-4th-straight-record-close
4 DAYS AGO,3 Must-Watch Stocks Just as Unstoppable as Nvidia,https://www.nasdaq.com/articles/3-must-watch-stocks-just-as-unstoppable-as-nvidia
4 DAYS AGO,Microsoft beats Q2 revenue estimates on cloud strength,https://www.nasdaq.com/articles/microsoft-beats-q2-revenue-estimates-on-cloud-strength
4 DAYS AGO,Microsoft beats quarterly revenue estimates,https://www.nasdaq.com/articles/microsoft-beats-quarterly-revenue-estimates-3
4 DAYS AGO,California's landmark climate disclosure laws challenged by business groups,https://www.nasdaq.com/articles/californias-landmark-climate-disclosure-laws-challenged-by-business-groups
4 DAYS AGO,Payments firm PayPal to reduce global workforce by 9% in 2024,https://www.nasdaq.com/articles/payments-firm-paypal-to-reduce-global-workforce-by-9-in-2024
4 DAYS AGO,Wall Street Favorites: 3 AI Stocks With Strong Buy Ratings for January 2024,https://www.nasdaq.com/articles/wall-street-favorites%3A-3-ai-stocks-with-strong-buy-ratings-for-january-2024
4 DAYS AGO,"US STOCKS-Wall Street subdued after mixed earnings, focus on Fed",https://www.nasdaq.com/articles/us-stocks-wall-street-subdued-after-mixed-earnings-focus-on-fed
4 DAYS AGO,Apple Q1 Earnings Preview: Will AAPL Become a $3 Trillion Stock Again?,https://www.nasdaq.com/articles/apple-q1-earnings-preview%3A-will-aapl-become-a-%243-trillion-stock-again
4 DAYS AGO,Investor Favorites: 7 Popular Stocks Main Street Can't Get Enough Of,https://www.nasdaq.com/articles/investor-favorites%3A-7-popular-stocks-main-street-cant-get-enough-of
4 DAYS AGO,"US STOCKS-S&P 500 lackluster after mixed earnings, jobs data",https://www.nasdaq.com/articles/us-stocks-sp-500-lackluster-after-mixed-earnings-jobs-data
4 DAYS AGO,Is Apple (AAPL) a Buy Heading into Fiscal Q1 Earnings Announcement?,https://www.nasdaq.com/articles/is-apple-aapl-a-buy-heading-into-fiscal-q1-earnings-announcement
4 DAYS AGO,Factors to Note Ahead of Dolby's (DLB) Q1 Earnings Release,https://www.nasdaq.com/articles/factors-to-note-ahead-of-dolbys-dlb-q1-earnings-release-0
4 DAYS AGO,Buffett Bot's Best Bets: 3 Top Stock Picks From a Warren-Trained AI Model,https://www.nasdaq.com/articles/buffett-bots-best-bets%3A-3-top-stock-picks-from-a-warren-trained-ai-model
4 DAYS AGO,"1 Mental Trick You Can Use If You Want to Invest in the S&P 500 but Don't Like the ""Magnificent Seven""",https://www.nasdaq.com/articles/1-mental-trick-you-can-use-if-you-want-to-invest-in-the-sp-500-but-dont-like-the
4 DAYS AGO,ETFs to Watch This Earnings-Packed Week,https://www.nasdaq.com/articles/etfs-to-watch-this-earnings-packed-week
4 DAYS AGO,Zacks Investment Ideas feature highlights: Apple,https://www.nasdaq.com/articles/zacks-investment-ideas-feature-highlights%3A-apple-2
4 DAYS AGO,AAPL Quantitative Stock Analysis,https://www.nasdaq.com/articles/aapl-quantitative-stock-analysis-15
4 DAYS AGO,"CANADA STOCKS-TSX futures tepid ahead of Big Tech earnings, Fed decision",https://www.nasdaq.com/articles/canada-stocks-tsx-futures-tepid-ahead-of-big-tech-earnings-fed-decision
4 DAYS AGO,"Did the ""Magnificent Seven"" Just Become the ""Super Six?""",https://www.nasdaq.com/articles/did-the-magnificent-seven-just-become-the-super-six
4 DAYS AGO,Should Vanguard Russell 1000 Growth ETF (VONG) Be on Your Investing Radar?,https://www.nasdaq.com/articles/should-vanguard-russell-1000-growth-etf-vong-be-on-your-investing-radar-11
4 DAYS AGO,"Analysts Favor AMZN over AAPL, Ahead of Upcoming Earnings",https://www.nasdaq.com/articles/analysts-favor-amzn-over-aapl-ahead-of-upcoming-earnings
5 DAYS AGO,AAPL Stock Alert: Why Now May Be the Perfect Time to Take a Bite of Apple,https://www.nasdaq.com/articles/aapl-stock-alert%3A-why-now-may-be-the-perfect-time-to-take-a-bite-of-apple
5 DAYS AGO,Apple Q1 Earnings: Key Metrics to Watch,https://www.nasdaq.com/articles/apple-q1-earnings%3A-key-metrics-to-watch
5 DAYS AGO,"After Hours Most Active for Jan 29, 2024 : GOOGL, AAPL, TLT, M, WBD, IBN, NU, MSFT, NVDA, KVUE, VNO, BAC",https://www.nasdaq.com/articles/after-hours-most-active-for-jan-29-2024-%3A-googl-aapl-tlt-m-wbd-ibn-nu-msft-nvda-kvue-vno
5 DAYS AGO,"US STOCKS-S&P 500 hits fresh closing high ahead of Fed meeting, big tech earnings",https://www.nasdaq.com/articles/us-stocks-sp-500-hits-fresh-closing-high-ahead-of-fed-meeting-big-tech-earnings
5 DAYS AGO,Apple Stock (NASDAQ:AAPL): Vision Pro Is a Potential Silver Lining,https://www.nasdaq.com/articles/apple-stock-nasdaq%3Aaapl%3A-vision-pro-is-a-potential-silver-lining
5 DAYS AGO,"Wall St edges higher ahead of Fed meeting, big earnings week",https://www.nasdaq.com/articles/wall-st-edges-higher-ahead-of-fed-meeting-big-earnings-week
5 DAYS AGO,Here's One Way to Bet on a Rebound for Small-Cap Stocks,https://www.nasdaq.com/articles/heres-one-way-to-bet-on-a-rebound-for-small-cap-stocks
5 DAYS AGO,Amazon (AMZN) to Post Q4 Earnings: What's in the Offing?,https://www.nasdaq.com/articles/amazon-amzn-to-post-q4-earnings%3A-whats-in-the-offing
